point_id,valley,X,Y,data_type,verific_da,outcome,offset,offset_req,elevation,dist_sewer,dist_trash,lc_10m_pave,lc_10m_veg,lc_10m_soil,lc_10m_total,lc_30m_pave,lc_30m_veg,lc_30m_soil,lc_30m_total,lc_perv_10m,lc_perv_30m,lc10_prop_soil,lc30_prop_soil,lc10_prop_veg,lc30_prop_veg,lc10_prop_pave,lc30_prop_pave,rel_elev,dist_pri_sewer
495,4,561500.4,8571154,plates,1,5,5,0,26.344800949,1.1321151321703464,12.358076988749469,20,19,41,80,193,179,338,710,0.75,0.7281690140845071,0.5125,0.476056338028169,0.2375,0.252112676056338,0.25,0.271830985915493,2.3448009489999997,6.326941360248478
155,4,561462.3,8571177,plates,2,0,5,0,28.070400238,15.923640524392733,56.86929693593461,11,3,62,76,116,76,512,704,0.8552631578947368,0.8352272727272727,0.8157894736842105,0.7272727272727273,0.039473684210526314,0.10795454545454546,0.14473684210526316,0.16477272727272727,4.070400238000001,15.923640524392733
158,4,561463.9,8571142,plates,2,4,5,0,31.780496597,1.4147469239883868,47.74516736626384,23,28,29,80,94,43,575,712,0.7125,0.8679775280898876,0.3625,0.8075842696629213,0.35,0.060393258426966294,0.2875,0.13202247191011235,7.780496596999999,39.60832696848141
165,4,561500.2,8571136,plates,2,3,3,0,28.189393997,16.769061776473812,16.005041639444755,14,8,56,78,135,144,431,710,0.8205128205128205,0.8098591549295775,0.717948717948718,0.6070422535211267,0.10256410256410256,0.2028169014084507,0.1794871794871795,0.19014084507042253,4.189393997,20.037682463302588
169,4,561464.9,8571206,plates,2,0,4,0,29,21.74048614505703,43.87918800323634,5,4,71,80,88,65,551,704,0.9375,0.875,0.8875,0.7826704545454546,0.05,0.09232954545454546,0.0625,0.125,5,21.74048614505703
177,4,561450,8571204,plates,1,0,5,0,36.426532745,31.47999934399757,38.65659486565938,1,2,77,80,26,25,665,716,0.9875,0.9636871508379888,0.9625,0.9287709497206704,0.025,0.034916201117318434,0.0125,0.036312849162011177,12.426532745000003,31.47999934399757
177,4,561450,8571204,plates,2,0,5,0,36.426532745,31.47999934399757,38.65659486565938,1,2,77,80,26,25,665,716,0.9875,0.9636871508379888,0.9625,0.9287709497206704,0.025,0.034916201117318434,0.0125,0.036312849162011177,12.426532745000003,31.47999934399757
207,4,561503.1,8571122,plates,2,1,5,0,27.070463181,9.45225363264805,8.281399337842155,20,17,43,80,136,125,443,704,0.75,0.8068181818181818,0.5375,0.6292613636363636,0.2125,0.17755681818181818,0.25,0.19318181818181818,3.070463181000001,20.918051072560672
230,4,561489.8,8571130,plates,2,4,4,0,29.643436432,18.338382620410346,23.987143583546803,11,0,67,78,111,47,552,710,0.8589743589743589,0.8436619718309859,0.8589743589743589,0.7774647887323943,0,0.06619718309859154,0.14102564102564102,0.1563380281690141,5.6434364320000014,31.527997981545816
251,4,561466.2,8571199,plates,2,2,3,0,29,15.084147355990611,50.63753903799002,10,16,50,76,108,65,529,702,0.868421052631579,0.8461538461538461,0.6578947368421053,0.7535612535612536,0.21052631578947367,0.09259259259259259,0.13157894736842105,0.15384615384615385,5,15.084147355990611
253,4,561479.5,8571163,plates,2,1,3,0,27.529510498,9.608394039815286,35.04186745003731,14,1,61,76,151,141,408,700,0.8157894736842105,0.7842857142857143,0.8026315789473685,0.5828571428571429,0.013157894736842105,0.20142857142857143,0.18421052631578946,0.21571428571428572,3.5295104980000005,13.18222580980989
255,4,561493.9,8571143,plates,2,2,5,0,28.379312515,10.734291222838436,17.854912648679925,5,0,73,78,128,141,433,702,0.9358974358974359,0.8176638176638177,0.9358974358974359,0.6168091168091168,0,0.20085470085470086,0.0641025641025641,0.18233618233618235,4.379312514999999,19.014709525190163
259,4,561500.8,8571153,plates,2,4,4,0,26.922346115,2.0491526710144496,11.597302553422619,18,14,42,74,185,178,341,704,0.7567567567567568,0.7372159090909091,0.5675675675675675,0.484375,0.1891891891891892,0.2528409090909091,0.24324324324324326,0.2627840909090909,2.922346115,6.933763516130437
270,4,561508.7,8571103,plates,2,3,5,0,29.789764404,10.492328927992487,14.691960968829914,19,13,44,76,137,260,307,704,0.75,0.8053977272727273,0.5789473684210527,0.43607954545454547,0.17105263157894737,0.3693181818181818,0.25,0.19460227272727273,5.789764404,12.972913526864026
320,4,561498,8571116,plates,2,0,5,0,28.698345184,3.5829469519070223,12.118117102596111,21,3,56,80,124,106,486,716,0.7375,0.8268156424581006,0.7,0.6787709497206704,0.0375,0.14804469273743018,0.2625,0.17318435754189945,4.698345184000001,26.27475709721699
325,4,561483,8571133,plates,2,0,5,0,30.64245224,17.935758920880417,31.42000918213098,7,0,74,81,108,45,556,709,0.9135802469135802,0.847672778561354,0.9135802469135802,0.7842031029619182,0,0.06346967559943582,0.08641975308641975,0.152327221438646,6.642452240000001,33.90655922873083
332,4,561480.7,8571183,plates,2,1,2,0,27.208784103,1.7970991337043296,46.60250982672744,21,16,39,76,219,133,352,704,0.7236842105263158,0.6889204545454546,0.5131578947368421,0.5,0.21052631578947367,0.18892045454545456,0.27631578947368424,0.31107954545454547,3.2087841029999993,1.7970991337043296
345,4,561448.5,8571224,plates,2,0,5,0,40,41.777762032899766,20.82447791210994,0,0,80,80,12,11,687,710,1,0.9830985915492958,1,0.96760563380281694,0,0.015492957746478873,0,0.016901408450704224,16,41.777762032899766
354,4,561460.8,8571160,plates,2,1,5,0,28.669807434,5.81420731745621,51.698704584022096,25,5,50,80,124,54,528,706,0.6875,0.8243626062322946,0.625,0.7478753541076487,0.0625,0.0764872521246459,0.3125,0.17563739376770537,4.669807433999999,28.437692530476458
401,1,561014,8571454,plates,2,2,5,0,37.008247375,6.485828163123838,8.458302500229486,36,38,6,80,322,291,103,716,0.55,0.55027932960893855,0.075,0.14385474860335196,0.475,0.4064245810055866,0.45,0.44972067039106145,7.008247375000003,23.81245415914636
403,1,560948.5,8571472,plates,2,0,5,0,35,11.22904934822502,29.790436665464554,18,53,9,80,313,310,87,710,0.775,0.5591549295774648,0.1125,0.12253521126760564,0.6625,0.43661971830985913,0.225,0.44084507042253523,5,14.022743458746378
404,1,560978,8571457,plates,2,0,5,0,35,1.7957226208525243,9.490680462924553,61,15,2,78,314,280,104,698,0.21794871794871795,0.5501432664756447,0.02564102564102564,0.1489971346704871,0.19230769230769232,0.40114613180515757,0.782051282051282,0.4498567335243553,5,16.94408235573542
414,1,560928.7,8571482,plates,2,4,5,0,36.985923767,8.70885914186757,42.68757471300833,44,29,7,80,280,206,220,706,0.45,0.603399433427762,0.0875,0.311614730878187,0.3625,0.29178470254957506,0.55,0.39660056657223797,6.985923767000003,34.42006689341217
415,1,560995.4,8571443,plates,2,2,5,0,43.006698608,4.685084921075875,17.67211432932631,29,20,27,76,334,212,154,700,0.618421052631579,0.5228571428571429,0.35526315789473684,0.22,0.2631578947368421,0.3028571428571429,0.3815789473684211,0.47714285714285715,13.006698608,35.89763074235011
418,1,560987.1,8571475,plates,2,2,5,0,35,2.3779234958634574,16.86011196963146,29,45,0,74,271,372,61,704,0.6081081081081081,0.6150568181818182,0,0.08664772727272728,0.6081081081081081,0.5284090909090909,0.3918918918918919,0.3849431818181818,5,6.487233283660598
435,1,560957.8,8571458,plates,2,2,5,0,35,2.444081251189051,13.132053027456752,9,66,3,78,286,355,69,710,0.8846153846153846,0.5971830985915493,0.038461538461538464,0.09718309859154929,0.8461538461538461,0.5,0.11538461538461539,0.4028169014084507,5,2.444081251189051
438,1,560967.9,8571499,plates,2,2,5,0,36.876548767,24.02214696344372,45.320716493596166,40,18,20,78,379,227,96,702,0.48717948717948717,0.4601139601139601,0.2564102564102564,0.13675213675213677,0.23076923076923078,0.32336182336182334,0.5128205128205128,0.5398860398860399,6.876548767000003,24.02214696344372
456,1,561037.4,8571487,plates,2,1,5,0,35,8.948827198073454,44.956482805406154,15,53,8,76,269,345,86,700,0.8026315789473685,0.6157142857142858,0.10526315789473684,0.12285714285714286,0.6973684210526315,0.4928571428571429,0.19736842105263158,0.3842857142857143,5,8.948827198073454
457,1,561029.2,8571440,plates,2,0,5,0,48.499000549,15.251526670647578,30.80563015794671,62,8,10,80,302,277,127,706,0.225,0.5722379603399433,0.125,0.17988668555240794,0.1,0.3923512747875354,0.775,0.42776203966005666,18.499000549,41.34126193886069
463,1,560968.2,8571472,plates,2,0,5,0,35,1.9255519472541323,23.650643450730897,29,31,18,78,331,301,78,710,0.6282051282051282,0.5338028169014084,0.23076923076923078,0.10985915492957747,0.3974358974358974,0.423943661971831,0.3717948717948718,0.46619718309859154,5,1.9255519472541323
468,1,561030.1,8571502,plates,2,1,4,0,38.294235229,23.551887682188934,52.966632641998906,29,38,13,80,224,412,76,712,0.6375,0.6853932584269663,0.1625,0.10674157303370786,0.475,0.5786516853932584,0.3625,0.3146067415730337,8.294235229000002,23.551887682188934
470,1,560998,8571460,plates,2,3,4,0,35,2.8327933181981635,9.233390828276992,39,34,7,80,298,338,80,716,0.5125,0.5837988826815642,0.0875,0.11173184357541899,0.425,0.4720670391061452,0.4875,0.41620111731843573,5,17.37187466661748
476,1,561012.2,8571501,plates,2,0,5,0,36.724246979,23.592524951358115,46.426873428554515,45,17,14,76,227,419,56,702,0.40789473684210525,0.6766381766381766,0.18421052631578946,0.07977207977207977,0.2236842105263158,0.5968660968660968,0.5921052631578947,0.32336182336182334,6.724246979,23.592524951358115
480,1,560975.4,8571492,plates,2,2,5,0,35,14.161378622228382,35.893259194562944,29,40,9,78,317,315,76,708,0.6282051282051282,0.5522598870056498,0.11538461538461539,0.10734463276836158,0.5128205128205128,0.4449152542372881,0.3717948717948718,0.4477401129943503,5,14.161378622228382
481,1,561010.7,8571436,plates,2,0,4,0,48.824695587,8.317502183927449,23.871569613889328,25,31,24,80,288,233,185,706,0.6875,0.5920679886685553,0.3,0.26203966005665724,0.3875,0.330028328611898,0.3125,0.40793201133144474,18.824695587,43.699132831047415
483,1,561037.1,8571455,plates,2,4,4,0,39.978820801,10.461800459520589,31.665504537445507,47,1,26,74,279,365,60,704,0.36486486486486486,0.6036931818181818,0.35135135135135137,0.08522727272727272,0.013513513513513514,0.5184659090909091,0.6351351351351351,0.3963068181818182,9.978820800999998,22.819576693166002
486,4,561456.6,8571202,plates,2,0,5,0,30.251550674,23.95276695389044,44.383306558920886,5,15,58,78,54,31,623,708,0.9358974358974359,0.923728813559322,0.7435897435897436,0.8799435028248588,0.19230769230769232,0.043785310734463276,0.0641025641025641,0.07627118644067797,6.251550674000001,23.95276695389044
495,4,561500.4,8571154,plates,2,3,4,0,26.344800949,1.1321151321703464,12.358076988749469,20,19,41,80,193,179,338,710,0.75,0.7281690140845071,0.5125,0.476056338028169,0.2375,0.252112676056338,0.25,0.271830985915493,2.3448009489999997,6.326941360248478
477,1,560796,8571403,plates,1,2,5,0,52.502197266,25.658012186591584,98.1146369172348,14,46,18,78,174,312,212,698,0.8205128205128205,0.7507163323782235,0.23076923076923078,0.3037249283667622,0.5897435897435898,0.4469914040114613,0.1794871794871795,0.2492836676217765,22.502197266000003,26.297573840286677
409,1,560770.6,8571434,plates,1,2,5,0,40.77273941,9.406554197976412,117.74020075147615,33,25,20,78,250,131,327,708,0.5769230769230769,0.6468926553672316,0.2564102564102564,0.461864406779661,0.32051282051282054,0.1850282485875706,0.4230769230769231,0.3531073446327684,10.77273941,9.406554197976412
412,1,560916.5,8571407,plates,1,1,5,0,48.052062988,11.952847939265853,31.124731495398485,27,15,34,76,209,237,254,700,0.6447368421052632,0.7014285714285714,0.4473684210526316,0.3628571428571429,0.19736842105263158,0.3385714285714286,0.35526315789473684,0.2985714285714286,18.052062988000003,31.762569913017344
412,1,560916.5,8571407,plates,2,1,5,0,48.052062988,11.952847939265853,31.124731495398485,27,15,34,76,209,237,254,700,0.6447368421052632,0.7014285714285714,0.4473684210526316,0.3628571428571429,0.19736842105263158,0.3385714285714286,0.35526315789473684,0.2985714285714286,18.052062988000003,31.762569913017344
417,1,560933.8,8571442,plates,1,0,4,0,36.000007629,3.807817350491262,8.915145562437086,3,75,0,78,176,451,83,710,0.9615384615384616,0.752112676056338,0,0.11690140845070422,0.9615384615384616,0.6352112676056338,0.038461538461538464,0.24788732394366197,6.000007629000002,6.202306257715694
423,1,560772,8571430,plates,1,1,5,0,42.570472717,11.961886418546566,116.43495845692635,35,22,23,80,244,143,329,716,0.5625,0.659217877094972,0.2875,0.4594972067039106,0.275,0.19972067039106145,0.4375,0.3407821229050279,12.570472717000001,11.961886418546566
424,1,560737.9,8571478,plates,1,4,5,0,40.429901123,2.293936759739147,157.3423643655408,0,0,80,80,162,55,495,712,1,0.7724719101123596,1,0.6952247191011236,0,0.07724719101123595,0,0.22752808988764045,10.429901123,11.617457557693665
425,1,560812.7,8571400,plates,1,0,4,0,46.754673004,24.23680001298874,82.70141657009728,4,74,2,80,153,381,172,706,0.95,0.78328611898017,0.025,0.24362606232294617,0.925,0.5396600566572238,0.05,0.21671388101983002,16.754673003999997,24.23680001298874
427,1,560811.3,8571430,plates,1,1,4,0,40,7.007343658512677,77.0572770849168,13,65,2,80,163,413,130,706,0.8375,0.7691218130311614,0.025,0.18413597733711048,0.8125,0.5849858356940509,0.1625,0.23087818696883852,10,7.007343658512677
428,1,560740.3,8571501,plates,1,3,5,0,40,0.933610219984329,158.05751783881246,9,1,66,76,177,26,501,704,0.881578947368421,0.7485795454545454,0.868421052631579,0.7116477272727273,0.013157894736842105,0.036931818181818184,0.11842105263157894,0.25142045454545453,10,0.933610219984329
429,1,560894.4,8571392,plates,1,1,5,0,49.36530304,17.0578170151482,42.67496520603797,35,2,43,80,171,220,319,710,0.5625,0.7591549295774648,0.5375,0.44929577464788734,0.025,0.30985915492957744,0.4375,0.24084507042253522,19.36530304,36.218541037074566
430,1,560828,8571428,plates,1,0,5,0,39,8.806859591867209,60.42203516457317,10,65,5,80,177,396,143,716,0.875,0.7527932960893855,0.0625,0.19972067039106145,0.8125,0.553072625698324,0.125,0.24720670391061453,9,8.806859591867209
431,1,560894.2,8571395,plates,1,1,5,0,47.685619354,15.103881971948026,39.29438186154413,35,8,33,76,166,244,292,702,0.5394736842105263,0.7635327635327636,0.4342105263157895,0.41595441595441596,0.10526315789473684,0.3475783475783476,0.4605263157894737,0.23646723646723647,17.685619354000004,32.83264488911255
433,1,560745.2,8571455,plates,1,0,5,0,43.069927216,16.45224572291546,145.08791885925217,26,26,22,74,209,68,427,704,0.6486486486486487,0.703125,0.2972972972972973,0.6065340909090909,0.35135135135135137,0.09659090909090909,0.35135135135135137,0.296875,13.069927216000004,16.45224572291546
434,1,560869.6,8571393,plates,1,0,5,0,42.823856354,13.05319245243759,43.631085717689686,15,44,17,76,127,365,208,700,0.8026315789473685,0.8185714285714286,0.2236842105263158,0.29714285714285715,0.5789473684210527,0.5214285714285715,0.19736842105263158,0.18142857142857144,12.823856354,26.036539555749105
436,1,560761.5,8571458,plates,1,0,4,0,40,1.3419549564818045,129.47515557723725,19,10,51,80,203,108,399,710,0.7625,0.7140845070422536,0.6375,0.5619718309859155,0.125,0.15211267605633802,0.2375,0.2859154929577465,10,1.3419549564818045
436,1,560761.5,8571458,plates,2,1,5,0,40,1.3419549564818045,129.47515557723725,19,10,51,80,203,108,399,710,0.7625,0.7140845070422536,0.6375,0.5619718309859155,0.125,0.15211267605633802,0.2375,0.2859154929577465,10,1.3419549564818045
440,1,560898.7,8571464,plates,1,0,5,0,39.75327301,28.77127813088544,31.571677626869775,19,2,59,80,243,176,287,706,0.7625,0.6558073654390935,0.7375,0.4065155807365439,0.025,0.24929178470254956,0.2375,0.34419263456090654,9.753273010000001,29.445422187065144
442,1,560892.5,8571410,plates,1,0,5,0,42.738258362,13.985840946334797,23.440242221029465,7,72,1,80,191,340,179,710,0.9125,0.7309859154929578,0.0125,0.252112676056338,0.9,0.4788732394366197,0.0875,0.26901408450704223,12.738258362000003,17.035780364799734
444,1,560732.3,8571520,plates,1,0,5,0,40.045440674,7.376662447273287,147.2560282022171,26,0,52,78,227,26,455,708,0.6666666666666666,0.6793785310734464,0.6666666666666666,0.6426553672316384,0,0.03672316384180791,0.3333333333333333,0.3206214689265537,10.045440673999998,8.063205406946981
445,1,560716,8571488,plates,1,0,4,0,47.467666626,15.020684687872984,137.48321366612996,28,1,51,80,132,2,582,716,0.65,0.8156424581005587,0.6375,0.8128491620111732,0.0125,0.002793296089385475,0.35,0.18435754189944134,17.467666626000003,28.949087002865102
446,1,560844.7,8571423,plates,1,0,5,0,39,3.024102746365762,44.5173448605473,15,58,3,76,176,346,182,704,0.8026315789473685,0.75,0.039473684210526314,0.2585227272727273,0.7631578947368421,0.4914772727272727,0.19736842105263158,0.25,9,8.377708051369314
448,1,560756.9,8571476,plates,1,3,5,0,39,4.902704158247443,138.60881484748612,31,6,43,80,163,77,464,704,0.6125,0.7684659090909091,0.5375,0.6590909090909091,0.075,0.109375,0.3875,0.2315340909090909,9,4.902704158247443
452,1,560753.1,8571460,plates,1,0,5,0,40,6.870653018998696,138.1004909178678,18,11,51,80,200,79,425,704,0.775,0.7159090909090909,0.6375,0.6036931818181818,0.1375,0.11221590909090909,0.225,0.2840909090909091,10,6.870653018998696
458,1,560925.2,8571463,plates,1,0,4,0,34,10.363665972799991,23.347317492668903,37,18,19,74,192,361,151,704,0.5,0.7272727272727273,0.25675675675675674,0.21448863636363635,0.24324324324324326,0.5127840909090909,0.5,0.2727272727272727,4,16.235535673304174
459,1,560758.1,8571444,plates,1,3,5,0,40.264873505,11.190758515100447,130.76275780615399,18,8,54,80,205,120,387,712,0.775,0.7120786516853933,0.675,0.5435393258426966,0.1,0.16853932584269662,0.225,0.28792134831460675,10.264873504999997,11.190758515100447
460,1,560890.5,8571419,plates,1,1,5,0,40,7.570724376468674,13.845364269286705,13,62,1,76,186,371,143,700,0.8289473684210527,0.7342857142857143,0.013157894736842105,0.2042857142857143,0.8157894736842105,0.53,0.17105263157894737,0.26571428571428574,10,7.570724376468674
461,1,560893.8,8571436,plates,1,1,5,0,37.33498764,7.768201063323419,7.46489128326303,28,50,0,78,210,378,122,710,0.6410256410256411,0.704225352112676,0,0.17183098591549295,0.6410256410256411,0.53239436619718306,0.358974358974359,0.29577464788732394,7.334987640000001,7.768201063323419
466,1,560808.4,8571437,plates,1,0,3,0,39,13.06950200976525,80.05230948214715,23,48,5,76,166,333,201,700,0.6973684210526315,0.7628571428571429,0.06578947368421052,0.28714285714285714,0.631578947368421,0.4757142857142857,0.3026315789473684,0.23714285714285716,9,13.06950200976525
472,1,560750.3,8571516,plates,1,0,5,0,42.964233398,10.70369016141752,161.805203063846,17,6,55,78,219,100,389,708,0.782051282051282,0.690677966101695,0.7051282051282052,0.5494350282485876,0.07692307692307693,0.14124293785310735,0.21794871794871795,0.3093220338983051,12.964233397999998,10.70369016141752
475,1,560886.7,8571451,plates,1,2,5,0,39.074680328,14.274555718554705,19.79098905570746,37,14,25,76,251,218,235,704,0.5131578947368421,0.6434659090909091,0.32894736842105265,0.3338068181818182,0.18421052631578946,0.3096590909090909,0.4868421052631579,0.3565340909090909,9.074680328,24.3390317762983
496,1,560876.1,8571397,plates,1,0,5,0,42.763755798,5.4776455474803605,37.54946599488088,12,41,25,78,136,368,198,702,0.8461538461538461,0.8062678062678063,0.32051282051282054,0.28205128205128205,0.5256410256410257,0.5242165242165242,0.15384615384615385,0.19373219373219372,12.763755797999998,24.48865252326784
497,1,560858.8,8571415,plates,1,0,5,0,39,3.314289455375266,34.024905193487754,16,44,14,74,170,368,166,704,0.7837837837837838,0.7585227272727273,0.1891891891891892,0.23579545454545456,0.5945945945945946,0.5227272727272727,0.21621621621621623,0.24147727272727273,9,3.314289455375266
402,1,560932.5,8571417,plates,2,0,5,0,42.519752502,4.904767216183428,18.09907671541432,21,31,24,76,219,293,188,700,0.7236842105263158,0.6871428571428572,0.3157894736842105,0.26857142857142857,0.40789473684210525,0.4185714285714286,0.27631578947368424,0.31285714285714283,12.519752502000003,29.881931458085724
406,1,560796,8571425,plates,2,0,5,0,40,2.000349790266414,92.55388706990267,37,28,13,78,194,364,140,698,0.5256410256410257,0.7220630372492837,0.16666666666666666,0.20057306590257878,0.358974358974359,0.5214899713467048,0.47435897435897434,0.27793696275071633,10,2.000349790266414
408,1,560917.9,8571427,plates,2,0,5,0,39.337215424,6.745536996607079,11.538263976716488,14,34,30,78,159,432,111,702,0.8205128205128205,0.7735042735042735,0.38461538461538464,0.1581196581196581,0.4358974358974359,0.6153846153846154,0.1794871794871795,0.2264957264957265,9.337215424,13.215167818331645
409,1,560770.6,8571434,plates,2,2,5,0,40.77273941,9.406554197976412,117.74020075147615,33,25,20,78,250,131,327,708,0.5769230769230769,0.6468926553672316,0.2564102564102564,0.461864406779661,0.32051282051282054,0.1850282485875706,0.4230769230769231,0.3531073446327684,10.77273941,9.406554197976412
417,1,560933.8,8571442,plates,2,1,5,0,36.000007629,3.807817350491262,8.915145562437086,3,75,0,78,176,451,83,710,0.9615384615384616,0.752112676056338,0,0.11690140845070422,0.9615384615384616,0.6352112676056338,0.038461538461538464,0.24788732394366197,6.000007629000002,6.202306257715694
423,1,560772,8571430,plates,2,1,5,0,42.570472717,11.961886418546566,116.43495845692635,35,22,23,80,244,143,329,716,0.5625,0.659217877094972,0.2875,0.4594972067039106,0.275,0.19972067039106145,0.4375,0.3407821229050279,12.570472717000001,11.961886418546566
424,1,560737.9,8571478,plates,2,1,5,0,40.429901123,2.293936759739147,157.3423643655408,0,0,80,80,162,55,495,712,1,0.7724719101123596,1,0.6952247191011236,0,0.07724719101123595,0,0.22752808988764045,10.429901123,11.617457557693665
425,1,560812.7,8571400,plates,2,0,5,0,46.754673004,24.23680001298874,82.70141657009728,4,74,2,80,153,381,172,706,0.95,0.78328611898017,0.025,0.24362606232294617,0.925,0.5396600566572238,0.05,0.21671388101983002,16.754673003999997,24.23680001298874
427,1,560811.3,8571430,plates,2,0,4,0,40,7.007343658512677,77.0572770849168,13,65,2,80,163,413,130,706,0.8375,0.7691218130311614,0.025,0.18413597733711048,0.8125,0.5849858356940509,0.1625,0.23087818696883852,10,7.007343658512677
428,1,560740.3,8571501,plates,2,3,5,0,40,0.933610219984329,158.05751783881246,9,1,66,76,177,26,501,704,0.881578947368421,0.7485795454545454,0.868421052631579,0.7116477272727273,0.013157894736842105,0.036931818181818184,0.11842105263157894,0.25142045454545453,10,0.933610219984329
429,1,560894.4,8571392,plates,2,0,5,0,49.36530304,17.0578170151482,42.67496520603797,35,2,43,80,171,220,319,710,0.5625,0.7591549295774648,0.5375,0.44929577464788734,0.025,0.30985915492957744,0.4375,0.24084507042253522,19.36530304,36.218541037074566
430,1,560828,8571428,plates,2,0,5,0,39,8.806859591867209,60.42203516457317,10,65,5,80,177,396,143,716,0.875,0.7527932960893855,0.0625,0.19972067039106145,0.8125,0.553072625698324,0.125,0.24720670391061453,9,8.806859591867209
431,1,560894.2,8571395,plates,2,0,5,0,47.685619354,15.103881971948026,39.29438186154413,35,8,33,76,166,244,292,702,0.5394736842105263,0.7635327635327636,0.4342105263157895,0.41595441595441596,0.10526315789473684,0.3475783475783476,0.4605263157894737,0.23646723646723647,17.685619354000004,32.83264488911255
433,1,560745.2,8571455,plates,2,4,5,0,43.069927216,16.45224572291546,145.08791885925217,26,26,22,74,209,68,427,704,0.6486486486486487,0.703125,0.2972972972972973,0.6065340909090909,0.35135135135135137,0.09659090909090909,0.35135135135135137,0.296875,13.069927216000004,16.45224572291546
434,1,560869.6,8571393,plates,2,1,3,0,42.823856354,13.05319245243759,43.631085717689686,15,44,17,76,127,365,208,700,0.8026315789473685,0.8185714285714286,0.2236842105263158,0.29714285714285715,0.5789473684210527,0.5214285714285715,0.19736842105263158,0.18142857142857144,12.823856354,26.036539555749105
440,1,560898.7,8571464,plates,2,1,5,0,39.75327301,28.77127813088544,31.571677626869775,19,2,59,80,243,176,287,706,0.7625,0.6558073654390935,0.7375,0.4065155807365439,0.025,0.24929178470254956,0.2375,0.34419263456090654,9.753273010000001,29.445422187065144
442,1,560892.5,8571410,plates,2,0,5,0,42.738258362,13.985840946334797,23.440242221029465,7,72,1,80,191,340,179,710,0.9125,0.7309859154929578,0.0125,0.252112676056338,0.9,0.4788732394366197,0.0875,0.26901408450704223,12.738258362000003,17.035780364799734
443,1,560818.5,8571393,plates,2,1,3,0,45.660835266,18.22631304262701,80.41018359059672,24,40,12,76,175,351,174,700,0.6842105263157895,0.75,0.15789473684210525,0.24857142857142858,0.5263157894736842,0.5014285714285714,0.3157894736842105,0.25,15.660835266,28.775399975544392
444,1,560732.3,8571520,plates,2,1,5,0,40.045440674,7.376662447273287,147.2560282022171,26,0,52,78,227,26,455,708,0.6666666666666666,0.6793785310734464,0.6666666666666666,0.6426553672316384,0,0.03672316384180791,0.3333333333333333,0.3206214689265537,10.045440673999998,8.063205406946981
445,1,560716,8571488,plates,2,1,5,0,47.467666626,15.020684687872984,137.48321366612996,28,1,51,80,132,2,582,716,0.65,0.8156424581005587,0.6375,0.8128491620111732,0.0125,0.002793296089385475,0.35,0.18435754189944134,17.467666626000003,28.949087002865102
446,1,560844.7,8571423,plates,2,0,5,0,39,3.024102746365762,44.5173448605473,15,58,3,76,176,346,182,704,0.8026315789473685,0.75,0.039473684210526314,0.2585227272727273,0.7631578947368421,0.4914772727272727,0.19736842105263158,0.25,9,8.377708051369314
448,1,560756.9,8571476,plates,2,2,4,0,39,4.902704158247443,138.60881484748612,31,6,43,80,163,77,464,704,0.6125,0.7684659090909091,0.5375,0.6590909090909091,0.075,0.109375,0.3875,0.2315340909090909,9,4.902704158247443
452,1,560753.1,8571460,plates,2,2,5,0,40,6.870653018998696,138.1004909178678,18,11,51,80,200,79,425,704,0.775,0.7159090909090909,0.6375,0.6036931818181818,0.1375,0.11221590909090909,0.225,0.2840909090909091,10,6.870653018998696
458,1,560925.2,8571463,plates,2,3,5,0,34,10.363665972799991,23.347317492668903,37,18,19,74,192,361,151,704,0.5,0.7272727272727273,0.25675675675675674,0.21448863636363635,0.24324324324324326,0.5127840909090909,0.5,0.2727272727272727,4,16.235535673304174
459,1,560758.1,8571444,plates,2,3,5,0,40.264873505,11.190758515100447,130.76275780615399,18,8,54,80,205,120,387,712,0.775,0.7120786516853933,0.675,0.5435393258426966,0.1,0.16853932584269662,0.225,0.28792134831460675,10.264873504999997,11.190758515100447
460,1,560890.5,8571419,plates,2,0,5,0,40,7.570724376468674,13.845364269286705,13,62,1,76,186,371,143,700,0.8289473684210527,0.7342857142857143,0.013157894736842105,0.2042857142857143,0.8157894736842105,0.53,0.17105263157894737,0.26571428571428574,10,7.570724376468674
461,1,560893.8,8571436,plates,2,0,5,0,37.33498764,7.768201063323419,7.46489128326303,28,50,0,78,210,378,122,710,0.6410256410256411,0.704225352112676,0,0.17183098591549295,0.6410256410256411,0.53239436619718306,0.358974358974359,0.29577464788732394,7.334987640000001,7.768201063323419
466,1,560808.4,8571437,plates,2,0,4,0,39,13.06950200976525,80.05230948214715,23,48,5,76,166,333,201,700,0.6973684210526315,0.7628571428571429,0.06578947368421052,0.28714285714285714,0.631578947368421,0.4757142857142857,0.3026315789473684,0.23714285714285716,9,13.06950200976525
472,1,560750.3,8571516,plates,2,2,5,0,42.964233398,10.70369016141752,161.805203063846,17,6,55,78,219,100,389,708,0.782051282051282,0.690677966101695,0.7051282051282052,0.5494350282485876,0.07692307692307693,0.14124293785310735,0.21794871794871795,0.3093220338983051,12.964233397999998,10.70369016141752
473,1,560783.3,8571414,plates,2,0,5,0,46.401515961,8.756175535889277,106.96834088960712,39,13,28,80,220,268,218,706,0.5125,0.6883852691218131,0.35,0.3087818696883853,0.1625,0.37960339943342775,0.4875,0.311614730878187,16.401515961,18.58580669987925
